time,msg,sent
2019-07-20 23:49:52,CDR: Roger. We just finished up - we're just finishing up our eat period. Be ready to go back into PREP for DEPRESS.,0
2019-07-20 23:49:59,CC: Roger.,0
2019-07-21 00:18:23,"CC: Tranquility Base, this is Houston. Over.",0
2019-07-21 00:18:29,"CDR: Roger. Go ahead, Houston.",0
2019-07-21 00:18:32," CC: Roger. On your next depressurization, it's acceptable to use the overhead hatch dump valve in addition to or instead of the forward hatch dump valve to speed up the depressurization of the cabin. I have a T13 update for you, and if you could, sometime",0
2019-07-21 00:18:32,"here, give us P00 and DATA; we'll uplink you a new CSM state vector. Over.",0
2019-07-21 00:19:04,CDR: All right.,0
2019-07-21 00:19:19,LMP: You've got the DSKY.,0
2019-07-21 00:19:22,CC: Roger. Your T13 time is 124 22 02. Over.,0
2019-07-21 00:19:40,"LMP: Roger. It's T13, 124 22 - is that 02? Over.",0
2019-07-21 00:19:49,CC: That's affirmative. That is 02. And do you have a time estimate for us until you're ready to start cabin DEPRESS? Over.,0
2019-07-21 00:20:05,"CDR: Fifteen minutes, maybe?",0
2019-07-21 00:20:10,CC: Roger.,0
2019-07-21 00:22:30,"CC: Tranquility Base, this is Houston. Uplink complete. The computer's yours, and you can go out of DATA.",0
2019-07-21 00:22:39,CDR: Roger.,0
2019-07-21 00:31:50,"CC: Tranquility Base, Houston.",0
2019-07-21 00:31:59,"CDR: Go ahead. Tranquility Base, here.",0
2019-07-21 00:32:02,"CC: Roger. Just want to let you guys know that since you're an hour and a half over your timeline and we're all taking a day off tomorrow, we're going to leave you. See you later.",0
2019-07-21 00:32:13,CDR: I don't blame you a bit.,0
2019-07-21 00:32:16,"CC: That's a real great day, guys. I really enjoyed it.",0
2019-07-21 00:32:23,CDR: Thank you. You couldn't have enjoyed it as much as we did.,0
2019-07-21 00:32:26,CC: Roger.,0
2019-07-21 00:32:28,LMP: It was great.,0
2019-07-21 00:32:30,"CC: Sure wish you'd hurry up and get that trash out out of there, though.",0
2019-07-21 00:32:34,CDR: Yes. We're just about to do it.,0
2019-07-21 00:32:36,CC: Okay.,0
2019-07-21 00:35:34,"CC: Tranquility Base, this is Houston. We show the suit relief valve still in the AUTO position. It should be closed. Over.",0
2019-07-21 00:37:19,"CC: Columbia, this is Houston. Over.",0
2019-07-21 00:37:33,"CMP: Houston, Columbia. Go ahead.",0
2019-07-21 00:37:35,"CC: Roger. We've sucessfully reacquired high gain antenna. Unless you have some other traffic with us, I guess we'll bid you a good night and let you get some sleep, Mike. Over.",0
2019-07-21 00:37:48,CMP: Okay. Sounds fine.,0
2019-07-21 00:37:50,"CC: And we're going to power down the voice subcarrier part of our uplink to you in order that we don't disturb you while we're talking to Tranquility Base. If you need us, just give us",0
2019-07-21 00:38:13,CMP: Okay. Thank you.,0
2019-07-21 00:38:15,CC: Roger. And good night.,0
2019-07-21 00:38:20,"CMP: Good night, Bruce. Thanks a lot.",0
2019-07-21 00:41:23,"CC: Columbia, Columbia, this is Houston. We'd like you to ENABLE the thrusters in Bravo 1 and Bravo 2, AUTO RCS SELECT. Over.",0
2019-07-21 00:41:46,CMP: Okay. Bravo 1 and Bravo 2 ENABLE.,0
2019-07-21 00:41:49,CC: Roger. Out.,0
2019-07-21 00:42:18,"CC: Tranquility, this is Houston. For a reference, which dump valve are you using? Over.",0
2019-07-21 00:42:28,"CDR: We used the forward dump valve until about 2 psi, and we're using the overhead now.",0
2019-07-21 00:42:34,CC: Roger. Out.,0
2019-07-21 00:42:37,CDR: They're both - they're both open now.,0
2019-07-21 00:50:27,"CDR: Houston, Tranquility Base. REPRESS complete.",0
2019-07-21 00:50:31,"CC: Roger, Tranquility. We observed your equipment jettison on the TV, and the passive seismic experiment recorded shocks when each PLSS hit the surface. Over.",0
2019-07-21 00:50:47,"CDR: You can't get away with anything anymore, can you?",0
2019-07-21 00:50:51,"CC: No, indeed.",0
2019-07-21 00:53:28,"CC: Tranquility Base, this is Houston. Over.",0
2019-07-21 00:53:34,"CDR: Go ahead, Houston.",0
2019-07-21 00:53:36," CC: Roger. When you get back into your surface checklist and come over to the COMM reconfiguration on page Surface 45, we'd like you to enable the ranging feature on your S band. That is, when you come down to S band configuration, instead of CAUTION and",0
2019-07-21 00:53:36,"WARNING ELECTRONICS, ENABLE TV, we'd like you to go into the RANGE position and leave it there for as long as you conveniently can until you get ready to commence your rest period; and we'll try to get a little more ranging data on you. Over.",0
2019-07-21 00:54:20,CDR: Roger. Copy.,0
2019-07-21 00:54:23," CC: And of course, when you get ready to turn in, go back into caution and warning, ENABLE, and we'd like to say from all of us down here in Houston and really from all of us in all the countries and in the entire world, we think that you've done a",0
2019-07-21 00:54:23,magnificent job up there today. Over.,0
2019-07-21 00:54:46,CDR: Thank you very much.,0
2019-07-21 00:54:48,LMP: It's been a long day.,0
2019-07-21 00:54:51,"CC: Yes, indeed. Get some rest there and have at it tomorrow.",0
2019-07-21 00:56:06,"LMP: Houston, Tranquility. Did you all come up with any other solution that we might try to the mission timer problem? Over.",0
2019-07-21 00:56:27,"CC: Stand by, Tranquility. We'll be back with you in just a minute.",0
2019-07-21 00:57:29,"LMP: And, Houston, Tranquility. Have you had enough TV for today?",0
2019-07-21 00:57:34,"CC: Tranquility, this is Houston. Yes, indeed. It's been a mighty fine presentation there.",0
2019-07-21 00:57:43,LMP: Okay. Signing off. See you again tomorrow.,0
2019-07-21 00:57:46,CC: Roger.,0
2019-07-21 00:58:53,"CC: Columbia, Colunbia, this is Houston. Over.",0
2019-07-21 00:59:00,"CMP: Go ahead, Houston.",0
2019-07-21 00:59:02," CC: Roger. Sorry to bother you, Columbia. Two things: we request that you select 10 degree deadband in your DAP in accordance with the procedures on Foxtrot 9 7 in your checklist; and secondly, we'd like to leave a display on the DSKY that is not one that's",0
2019-07-21 00:59:02,"cycling, being continuously updated. What you have when you get through widening the deadband will be a static display, and that'll be satisfactory. Over.",0
2019-07-21 00:59:41,CMP: Okay.,0
2019-07-21 00:59:42,CC: Roger. Goodnight again.,0
2019-07-21 01:00:09,"CC: Tranquility Base, this is Houston. Over.",0
2019-07-21 01:00:16,LMP: Roger. Go ahead.,0
2019-07-21 01:00:19," CC: Roger. On your mission timer, we wanted to pull the circuit breaker and let it cool down for an hour and a half to 2 hours. I believe the breaker is currently open. It has been off, so go ahead and reset the mission timer circuit breaker. Put the timer",0
2019-07-21 01:00:19,"control to RESET and hold it in RESET for 30 seconds, and then slew it to your desired settings left to right, and place the timer control to START. Over.",0
2019-07-21 01:01:04,LMP: Okay. We'll try it.,0
2019-07-21 01:01:55,"CDR: Houston, our mission timer seems to be slewing okay. You want to give us a time hack? Or can we get it off the CMC   LGC, I mean?",0
2019-07-21 01:02:23,"CC: Roger, Tranquility. I'll give you a time hack at 114 31 00. It's about 30 seconds from now. Over.",0
2019-07-21 01:02:51,CC: Stand by for a Mark at 114 31.,0
2019-07-21 01:02:52,LMP: Okay. ... you.,0
2019-07-21 01:02:57,CC: Stand by.,0
2019-07-21 01:03:00,CC: MARK.,0
2019-07-21 01:03:14,"CC: Tranquility, this is Houston. Did you copy my Mark at 114 31?",0
2019-07-21 01:03:22,"CDR: Roger. Thank you, and our mission timer is running now.",0
2019-07-21 01:03:27,"CC: Roger. Very good. And, I've got a consumables update for you if you're ready to copy or listen. Over.",0
2019-07-21 01:03:38,LMP: Stand by.,0
2019-07-21 01:03:43,LMP: Okay. Go ahead.,0
2019-07-21 01:03:45,"CC: Okay. RCS Alfa is 81 percent, RCS Bravo 75 percent. Coming up on 115 hours GET, descent oxygen is 31.8 pounds or 59 percent; descent amp hours 858, and ascent amp hours 574. Over.",0
2019-07-21 01:04:28,LMP: Roger. Copy. Thank you very much.,0
2019-07-21 01:04:32,CC: Roger. Out.,0
2019-07-21 01:05:06," CC: Tranquility, this is Houston. We also have a set of about 10 questions relating to observations you made, things you may have seen during the EVA. You can either discuss a little later on this evening or sometime later in the mission at your option. How",0
2019-07-21 01:05:06,do you feel? Over.,0
2019-07-21 01:05:35,CDR: I guess we can take them up now.,0
2019-07-21 01:05:39,"CC: Okay. And your friendly Green Team here has pretty well been relieved by your friendly Maroon Team, and I'll put Owen on with the questions.",0
2019-07-21 01:05:52,CC: Tranquility - -,0
2019-07-21 01:05:53,"CDR: Okay. Thank you, Bruce. Go ahead.",0
2019-07-21 01:05:59,"CC: Tranquility, Houston. First question here is how your best estimate of the yaw on the - of the LM as compared to the nominal preflight plan. Over.",0
2019-07-21 01:06:16,"LMP: We got 13 degrees left on the ball, and I think that's probably about right. Looking at the shadow and so on, we prob - probably about 13 degrees left of the shadow.",0
2019-07-21 01:06:31,"CC: Roger. That's 13 degrees left of the shadow. And, next question relates to the depth of the bulk sampling that you obtained near the first part of the EVA and any changes in composition that you might have observed during the bulk sampling interval. Over.",0
2019-07-21 01:07:02,"CDR: I'm not sure I understand that question, but we got a good bit of the ground mass in the bulk sample plus a sizable number of selected rock fragments of different types.",0
2019-07-21 01:07:22,"CC: Roger, Neil. One of the implications here is the depth from which the bulk sample was collected. Did you manage to get down there several inches or nearer the surface? Over.",0
2019-07-21 01:07:37," CDR: We got some down from as much as 3 inches in the area where I was looking at variation with depth in the bulk sample. There really wasn't appreciable difference, and I didn't run into any hard bed. Later on, or at some other times and other areas, why,",0
2019-07-21 01:07:37,"I'd get down just a short distance, an inch or two, and couldn't go any further.",0
2019-07-21 01:08:06," CC: Roger. Believe we understand down as deep as 3 inches, did not hit any hard bed, and no significant changes in composition to that depth. Next question, the - the second SRC was packed rather hurriedly due to the time limitation, and wonder if you would",0
2019-07-21 01:08:06,be able to provide any more detailed description of the samples which were included in the second SRC. Over.,0
2019-07-21 01:08:40,CDR: We got two core tubes and solar wind and about half of the big sample bag full of assorted rocks which I picked up hurriedly from around the area. I tried to get as many representative types as I could.,0
2019-07-21 01:09:09,"CC: Roger, Neil. Next topic here relates to the rays which emanate from the DPS engine burning area. We're wondering if the rays emanating from the - beneath the engine are any darker or lighter than the surrounding surface. Over.",0
2019-07-21 01:09:42," LMP: The ones that I saw back in the aft end of the spacecraft appeared to be a good bit darker; of course, viewed from the aft end, why, they did have the Sun shining directly on them. It seemed as though the material had been baked somewhat and also",0
2019-07-21 01:09:42,"scattered in a radially outward direction, but in that particular area, this feature didn't extend more than about 2, maybe 3 feet, from the skirt of the engine. Over.",0
2019-07-21 01:10:24," CC: Roger. Understand that near the aft end out to the east that the rays did appear darker. I understand, Buzz, that these were - this was the appearance of the material which had been uncovered by the rays that appeared darker for 2 or 3 feet extending",0
2019-07-21 01:10:24,outward. Is that correct?,0
2019-07-21 01:10:49," LMP: No. I wouldn't say it was necessarily material that had been uncovered. I think some of the material might have been baked or in some way caused to be more cohesive and perhaps flow together in some way, I don't know. Now, in other areas, before we",0
2019-07-21 01:10:49,"started trampling around out front, why, we could see that small erosion had taken place in a radially outward direction, but it had left no significant mark on the surface other than just having eroded it away. Now, it was different back in the - right under",0
2019-07-21 01:10:49,"the skirt itself. It seems as though the surface had been baked in a streak fashion, and I think a couple of pictures on film will show this. But that didn't extend out very far. Over.",0
2019-07-21 01:11:48,"CC: Roger, Tranquility. And this baked appearance that you described, at least the suggestion is that it was due to the heat of the engine at any rate. Next subject, did - -",0
2019-07-21 01:12:01,LMP: I believe so.,0
2019-07-21 01:12:02,"CC: Roger. Next subject, did either of the solar panels on the PSE touch the surface of the Moon during deployment? Over.",0
2019-07-21 01:12:19," LMP: I think that two corners did touch, since when it was deployed, both of them didn't come out at the same time. It unfolded a little unevenly, and of course, the terrain that it was on was a little bit - not quite as level as it was - as I would like to",0
2019-07-21 01:12:19,"have it. And I think that two corners did touch to about 1 inch - no, three quarters to a half an inch deep; and maybe along the bottom, it might have been maybe 3 inches, leaving a small triangular coating on two of the corners; and I think these are on the",0
2019-07-21 01:12:19,western ones. Over.,0
2019-07-21 01:13:06,"CC: Roger. Understand the description there. And the next subject, on the two core tubes which you collected, how did the driving force required to collect these tubes compare? Was there any difference? Over",0
2019-07-21 01:13:27," LMP: Not significantly. I could get down to about the first 2 inches without much of a problem, and then as I would pound it in about as hard as I could do it, and the second one took two hands on the hammer, and I was putting pretty good dents in the top of",0
2019-07-21 01:13:27,"the extension rod, and it just wouldn't go much more than - I think the total depth might have been about 8 or 9 inches. But even there, it didn't - For some reason it didn't seem to want to stand up straight. In other words, I'd keep driving it in and it",0
2019-07-21 01:13:27,"would dig some sort of a hole but it wouldn't - just penetrate in a way that would support it and keep it from falling over, if that makes any sense at all. It didn't really to me. Over.",0
2019-07-21 01:14:22," CC: Roger, Buzz. I think I've got the picture. You indicate that little difference between the two samples and that in each case you got down about 2 inches without any problems and then had to continue hammering rather vigorously in order to continue driving",0
2019-07-21 01:14:22,"it in to a total depth of 8 or 9 inches, and even at that point the rods did not want to stay vertical, that they'd tend to fall over on you even after pounding in that far. Is that correct?",0
2019-07-21 01:14:59," LMP: Yes. That's about it. It wasn't a rapid change in resistive force. And also I noticed when I took the bit off that the material was quite well packed, a good bit darker, and it - The way it adhered to the core tube gave me the distinct impression of",0
2019-07-21 01:14:59,being moist. Over.,0
2019-07-21 01:15:23, CC: Roger. Understand the general impression of being moist as it packed in the core tube. Next question: we did copy your comments prior to the EVA of your general description of the area. We wonder if either of you would have any more lengthy description or,0
2019-07-21 01:15:23,more detailed description of the general summary of the geology of the area. Over.,0
2019-07-21 01:16:01,LMP: Yes let's - we'll - We'll postpone our answer to that one until tomorrow. Okay?,0
2019-07-21 01:16:08,"CC: Yes, indeed. That'll be fine. Just a couple more here, and I think these may not be quite as lengthy as number 7 there. Can you estimate the stroke of the primary and secondary struts? Over.",0
2019-07-21 01:16:31,"CDR: Well, I could do it like this, Owen. About all the struts are about equally stroked, and the height from the ground to the first step is about 3 feet or maybe 3 and 1/2 feet, huh?",0
2019-07-21 01:16:52," CC: Roger. Understand, Neil. Next topic, as - just after landing, you pointed out that there was a hill to the west along the plus Z axis from the LM. Are there any large rocks in that direction that might block the solar ray during the sunset - as sunset",0
2019-07-21 01:16:52,approaches in your locality - Are there any large rocks that might tend to obscure the ray? Over.,0
2019-07-21 01:17:32,"LMP: No. I don't believe so, I think that it's - It's about as level as any other areas that we chose.",0
2019-07-21 01:17:46,CC: Roger. I - -,0
2019-07-21 01:17:47,"LMP: There's nothing large, anyway, that's going to get in the way.",0
2019-07-21 01:17:50," CC: Roger. Copy. That's also the way it appeared from the television, I think. And now the final question. You commented, Neil, that on your approach to the landing spot, you had passed over a football field sized crater containing rather large blocks of",0
2019-07-21 01:17:50,solid rock perhaps 10 to 15 feet in size. Can you estimate the distance to this football sized crater from your present position? Over.,0
2019-07-21 01:18:25,CDR: I thought we'd be close enough so that when we got outside we could see its rim back there but I couldn't. But I don't think that we're more than a half mile beyond it. That is a half mile west of it.,0
2019-07-21 01:18:45,CC: Roger. So you estimate your present position less than half a mile approximately west of this large crater. Over.,0
2019-07-21 01:18:56,CDR: That's correct.,0
2019-07-21 01:18:58,"CC: Okay. Well, that takes care of the questions from our geologists for tonight, and unless you have something else, that'll be all for - from us for the evening. Over.",0
2019-07-21 01:19:12,LMP: Okay. Thank you.,0
2019-07-21 01:21:01,"CC: Tranquility Base, Houston. We've now collected all the ranging data that we can use, and you can go back to caution and warning ENABLE. Over.",0
2019-07-21 01:21:14,LMP: Roger. Will do.,0
2019-07-21 01:24:18,"CC: Tranquility Base, Houston. Over.",0
2019-07-21 01:24:27,"LMP: Go ahead, Houston.",0
2019-07-21 01:24:28,"CC: Roger. Two more verifications, here. Can you - will you verify that the disk with messages was placed on the surface as planned, and also that the items listed in the flight plan - all of those listed there were jettisoned. Over.",0
2019-07-21 01:24:48,LMP: That's - All that's verified.,0
2019-07-21 01:24:51,"CC: Roger. Thank you, and I hope this will be a final good night.",0
2019-07-21 01:24:57,LMP: Okay.,0
2019-07-21 07:31:04,"CC: Columbia, Columbia, good morning from Houston.",0
2019-07-21 07:31:12,"CMP: Hi, Ron.",0
2019-07-21 07:31:14,"CC: Hey, Mike, how's it going this morning?",0
2019-07-21 07:31:17,CMP: How goes it?,0
2019-07-21 07:31:18,"CC: Hey, real fine. While you're - -",0
2019-07-21 07:31:20,"CMP: I don't know yet, how's it going with you?",0
2019-07-21 07:31:23,"CC: Real fine here. Columbia, request P00 and ACCEPT. We'll shove the state vector in for you right away.",0
2019-07-21 07:31:57," CC: Okay. It's coming up now, Columbia. We're going to keep you a little busy here. As soon as we get the state vector in, we'd like you to go ahead and do a P52 option 3 on this night pass, and then when you come on around the other side there, we'll give",0
2019-07-21 07:31:57,you some landmark tracking information on prime 130.,0
2019-07-21 07:32:29,CMP: Okay.,0
2019-07-21 07:32:34,"CC: And for your information, we're also going to have Tranquility Base do a P52 when you come around the other time; and I have the P22 information if you're ready to copy.",0
2019-07-21 07:32:54,CMP: Go ahead.,0
2019-07-21 07:32:56,"CC: Okay. Track landmark 130 prime using P22, and for information, this will properly position your rendezvous radar transponder. T1 is 122 plus 16 plus 05 - whoops, okay. Stand by.",0
2019-07-21 07:34:04,"CC: Columbia, Houston. The computer is yours.",0
2019-07-21 07:34:12,CMP: Okay. And I'd like the grid square of this crater 130 prime. Over.,0
2019-07-21 07:34:24,"CC: Columbia, Houston. Say again about 130 prime.",0
2019-07-21 07:34:31,"CMP: I'd like its grid square, please.",0
2019-07-21 07:34:35,CC: Roger. Stand by.,0
2019-07-21 07:36:58,"CC: Columbia, Houston.",0
2019-07-21 07:37:08,CMP: Go ahead.,0
2019-07-21 07:37:09,CC: Roger. I have the T1 and T2 times and also the longitude of the 130 prime. We're working on the grid squares and we'll get them shortly.,0
2019-07-21 07:37:26,CMP: Okay. Ready to copy.,0
2019-07-21 07:37:28,"CC: Okay. T1: 122 plus 16 plus 05. Tango 2 is 122 plus 21 plus 11, and 6 miles north of track. And do you want your NOUN 89 values?",0
2019-07-21 07:37:58,"CMP: Yes, please.",0
2019-07-21 07:38:00,"CC: Roger. Latitudes, plus 01.243. Longitude over 2, plus 11.844. Altitude, minus 001.46. Over.",0
2019-07-21 07:38:32,"CMP: Copy T1: 122 16 05. T2: 122 21 11, 6 miles north, NOUN 89 is plus 01243, plus 11844, minus 00146.",0
2019-07-21 07:38:51,"CC: Columbia, affirmative. And at the T1 time, put your rendezvous radar transponder switch to OPERATE.",0
2019-07-21 07:39:05,CMP: All right.,0
2019-07-21 07:39:06,CC: And this 130 prime is the same one that you tracked prior to descent. Over.,0
2019-07-21 07:39:23,"CMP: Okay. You've updated your information as to the LM's position and this is your best estimate of where the LM is, is that correct?",0
2019-07-21 07:39:37,"CC: Columbia, that's negative. This 130 is the little bitty crater there that you tracked - John Young's crater - that you tracked prior to descent. And we want that - -",0
2019-07-21 07:39:50,CMP: Fine. Okay. You've given up looking for that.,0
2019-07-21 07:39:53,CC: Affirmative. We want this for one last fix on your plane.,0
2019-07-21 07:40:00,CMP: All right. Fine. Understand. Thank you.,0
2019-07-21 07:40:05,"CC: And when the LM does his P22 on your transponder, well then, that'll be our last shot at the LM's position.",0
2019-07-21 07:40:14,CMP: Roger. Understand. Do you care whether my transponder is on before T1?,0
2019-07-21 07:40:35,"CC: Roger. It'll be on WARMUP prior to that time, and you can go to OPERATE anywhere around that time.",0
2019-07-21 07:40:44,CMP: Yes. I gather it's on its 24 minute warmup now?,0
2019-07-21 07:40:47,CC: Roger.,0
2019-07-21 07:40:53,"CC: And, Houston. The computer is yours, you can go to BLOCK anytime.",0
2019-07-21 07:40:59,"CMP: Roger. BLOCK, going P52, option 3.",0
2019-07-21 07:41:02,"CC: Roger. And we'll see you coming around the other side. About 1 minute to go, and all your systems are looking good.",0
2019-07-21 07:41:11,"CMP: Thanks, Ron.",0
2019-07-21 08:12:36,"CC: Tranquility Base, Tranquility Base, Houston. Over.",0
2019-07-21 08:12:45,"CDR: Good morning, Houston. Tranquility Base. Over.",0
2019-07-21 08:12:49,CC: Roger. Loud and clear. And how is the resting standing up there. Did you get a chance to curl up on the engine can?,0
2019-07-21 08:13:02,"LMP: Roger. Neil has rigged himself a really good hammock with a waste tether, and he's been lying",0
2019-07-21 08:13:14," CC: Roger. Copy, Buzz. Got a couple of changes to your surface checklist here, and in general, what we're going to want you to do is P22, tracking the command module for one last hack on your position there. And this will be - in other words, P57, P22, and",0
2019-07-21 08:13:14,"then to press on with the checklist, and the rest of them are a couple of minor changes in the checklist. The main one being that we do not want the rendezvous radar on during the ascent, and we think that this will take care of some of the overflow of program",0
2019-07-21 08:13:14,alarms which we're getting during descent.,0
2019-07-21 08:14:05,"CDR: Okay. We had the rendezvous radar in SLEW during descent, though.",0
2019-07-21 08:14:14,"CC: Tranquility Base, Houston. I missed that. Say again.",0
2019-07-21 08:14:21,"CDR: Roger. I say again. We had the rendezvous radar switch in the SLEW position, not the LGC position.",0
2019-07-21 08:14:33," CC: Roger. We copy that. But there's a greater duty cycle on - There's a good 15 percent duty cycle on the ascent program there, so just go ahead and leave it off. And I have the changes there if you want to get out your surface checklist, and I can go ahead",0
2019-07-21 08:14:33,and start giving them to you.,0
2019-07-21 08:14:59,CDR: All right. Go ahead. I've got it out.,0
2019-07-21 08:15:01,"CC: Okay. Before we start here, request P00 and DATA, and we'll give you some vectors.",0
2019-07-21 08:15:23,CDR: Now you've got P00 and DATA.,0
2019-07-21 08:15:25,CC: Okay. And on Surface 50 will be the first change there.,0
2019-07-21 08:15:35,"CDR: Okay. And I understand you want us to do a P57 option 3 and then a P22, is that the general idea? Over.",0
2019-07-21 08:15:44,"CC: That's affirmative. So on Surface 50 there, down at the bottom of the page, just after PRO after two recycles, stick in a time of 122 plus 15; do P22 as per PGNS 20 of G&N dictionary. Over.",0
2019-07-21 08:16:21,"CDR: Roger. Understand that's 122 15, do P22 as per PGNS 20, G&N dictionary.",0
2019-07-21 08:16:29,CC: Roger. Okay. Let's skip on over to Surface 59.,0
2019-07-21 08:16:50,CDR: Okay.,0
2019-07-21 08:16:51," CC: Okay. This is going to be for one last vent on the DPS tank there, so at the top of the page just after EPS INVERTER 1, CLOSE, add - Okay, after EPS INVERTER 1, CLOSE, add PROP DESCENT HELIUM REG/VENT CLOSE, and then after STABILIZATION/CONTROL AELD,",0
2019-07-21 08:16:51,"CLOSE, add PROP DISPLAYS/ENGINE 0VERRIDE/LOGIC, CLOSE. Over.",0
2019-07-21 08:18:02,"CDR: Roger. Copy. These are two circuit breakers, right?",0
2019-07-21 08:18:20,"CC: Tranquility Base, affirmative. Those are just the circuit breakers at that time.",0
2019-07-21 08:18:53,"CC: Tranquility Base, Houston. Did you get those two on the propulsion circuit breakers?",0
2019-07-21 08:19:02,CDR: Roger. I have those two.,0
2019-07-21 08:19:04,"CC: Okay. Let's go over to Surface 60, and then down the middle of the page, after launch guidance system recommendation from MSFN, then I add the switches there.",0
2019-07-21 08:19:37,CDR: Roger. Go ahead then.,0
2019-07-21 08:19:38,"CC: Okay. After launch guidance system recommendation from MSFN, add DESCENT PROPULSION FUEL VENT, OPEN; add DESCENT PROPULSION OXIDIZER VENT, OPEN; add verify talkback gray. Over.",0
2019-07-21 08:20:22,"CDR: Roger. DESCENT PROPELLANT FUEL VENT, OPEN; DESCENT PROPELLANT OXIDIZER VENT, OPEN; verify talkback gray.",0
2019-07-21 08:20:29,"CC: Roger. You got that one, so that'll be the last vent and it will continue venting. Skip over to Surface 61 down there at TIG minus 17.",0
2019-07-21 08:21:10,CDR: Roger. I'm there. Go ahead.,0
2019-07-21 08:21:12,"CC: Okay, at TIG minus 17, delete CB (11). AC Bus A, RENDEZVOUS RADAR, CLOSE, wait 30 seconds; delete PGNS: RENDEZVOUS RADAR, CLOSE; and then add UP DATA LINK switch to VOICE BACKUP. Over",0
2019-07-21 08:21:47,"CDR: Roger. I have that. We'll leave those two circuit breakers open, and have the UP DATA LINK to VOICE BACKUP; and we'll make the appropriate changes on the following circuit breaker status card.",0
2019-07-21 08:22:01,"CC: Roger. And then you might add a little note down there at the bottom of the page - Note: - This is at the bottom of page 61 - Note: Do not use tape meter in PGNS, i.e., do not place MODE SELECT switch to PGNS. Over.",0
2019-07-21 08:22:35,CDR: Okay. We'll put it in AGS.,0
2019-07-21 08:22:40,CC: Roger. Fair enough. That's some more of that computer load business.,0
2019-07-21 08:22:49,"CC: Okay. That's all the changes we have for the checklist here. I've got some - just some general notes, I'll read to you on P22, and just for some information. Over.",0
2019-07-21 08:23:08,CDR: Okay. Then it looks to me like we ought to get hopping on this P57.,0
2019-07-21 08:23:21," CC: Roger. We agree wholeheartedly. And while you're starting on that, I'll read - just read these notes on P22. Call P22 possible program alarm 5.6, range greater than 400 nautical miles, and then use the P22 as described on PGNS 20. Take option 1 in NOUN",0
2019-07-21 08:23:21,"06, and use the no update mode. The rendezvous radar will lock on at about 25 degrees elevation above the horizon. If 503 alarm occurs, designate fail. Key a PROCEED and allow the rendezvous radar to search for the CSM. And place the range altitude monitor",0
2019-07-21 08:23:21,switch in altitude/altitude rate to prevent the tape meter from driving into the stops. And press on.,0
2019-07-21 08:24:29,CDR: Roger. I think I have that.,0
2019-07-21 08:30:18,"CC: Columbia, Columbia, Houston. Over.",0
2019-07-21 08:31:17,"CC: Columbia, Columbia, Houston. Over.",0
2019-07-21 08:31:33,"CMP: Houston, Columbia.",0
2019-07-21 08:31:35,"CC: Roger, Columbia. We'd like a CRYO stir in all four tanks and the standard 1 minute. Over.",0
2019-07-21 08:31:47,CMP: In work.,0
2019-07-21 08:31:48,CC: Roger. And do you have any torquing angles from the P52?,0
2019-07-21 08:31:55,CMP: Roger. Stand by one.,0
2019-07-21 08:32:12,"CC: Tranquility, Houston. Request ERROR RESET at this time. Over.",0
2019-07-21 08:32:21,"LMP: Roger. ERROR RESET, and would you tell me when you're satisfied with the LGC self test?",0
2019-07-21 08:32:30,"CC: Tranquility, LGC is a GO.",0
2019-07-21 08:32:36,LMP: Roger.,0
2019-07-21 08:32:39,CMP: Torquing angles when you're ready.,0
2019-07-21 08:32:41,"CC: Columbia, Houston. Go ahead.",0
2019-07-21 08:32:51,"CMP: Roger. Stars 25 and 42; angle difference 5 balls; NOUN 93, plus 00165, plus 00186, minus 00039, time of torquing 121 15. Over.",0
2019-07-21 08:33:12,"CC: Columbia, Houston. We copy. Thank you.",0
2019-07-21 08:33:26,CMP: And CRY0 stir complete.,0
2019-07-21 08:33:29,"CC: Roger. Thank you, Columbia.",0
2019-07-21 08:37:35,"LMP: Houston, Tranquility. Would you like a recycle on the VERB 6 04? Over.",0
2019-07-21 08:37:47,"CC: Tranquility, Houston, We copy. Stand by one.",0
2019-07-21 08:37:55,"CC: Tranquility, Houston. Request recycle.",0
2019-07-21 08:43:43,"CMP: Houston, Columbia. My rendezvous radar transponder is operating.",0
2019-07-21 08:43:52,CC: Spacecraft calling Houston? Say again.,0
2019-07-21 08:43:57,CMP: This is Columbia saying the rendezvous radar transponder is operating.,0
2019-07-21 08:44:02,"CC: Roger. Copy, Columbia.",0
2019-07-21 08:45:56,"CC: Tranquility, Houston. Request rendezvous radar breakers in about now.",0
2019-07-21 08:46:33,"CC: Columbia, Houston. Request OMNI D - OMNI Delta.",0
2019-07-21 08:47:47,"CC: Tranquility Base, Houston. Request you go ahead and start the warmup on the rendezvous radar.",0
2019-07-21 08:47:56,LMP: Roger.,0
2019-07-21 08:48:58,"CDR: Houston, you copying NOUN 93?",0
2019-07-21 08:49:01,"CC: Tranquility, affirmative. Go.",0
2019-07-21 08:49:07,CDR: Roger. We're going to a torque.,0
2019-07-21 08:49:10,CC: Houston. Roger.,0
2019-07-21 08:50:00,"CC: Tranquility Base, Houston. Columbia will be overhead at 122 plus 22 plus 51. His LOS will be 29 35. Over.",0
2019-07-21 08:50:21,LMP: Roger.,0
2019-07-21 08:52:35,"CDR: Houston, we'd like to check this on the tape meter against the AGS. We'll go back to altitude - altitude rates as soon as the rate starts to build up. Over.",0
